16,27,4
17,27,4
21,25,2
21,26,5
14,26,7
17,24,4
12,23,3
5,26,1
4,24,3
-1,27,5
-3,27,4
-2,25,5
3,25,6
5,27,6
9,28,6
5,27,5
-1,23,4
-1,24,1
-2,27,3
-2,29,2
0,26,6
0,26,10
-2,28,8
-2,25,5
-5,26,4
-11,26,3
-12,26,4
-11,25,3
-17,26,4
-19,28,6
-17,29,7
-17,29,5
-18,30,8
-24,31,5
-27,29,5
-27,32,5
-30,31,2
-30,27,1
-34,28,2
-36,27,4
-33,28,2
-43,31,3
-46,32,3
-48,30,4
-45,28,1
-49,29,6
-53,30,5
-50,29,5
-55,30,7
-60,30,10
-65,31,9
-64,34,8
-65,32,5
-68,33,7
-71,31,5
-74,28,2
-73,28,2
-69,30,4
-67,32,3
-66,31,3
-67,31,4
-67,32,7
-62,34,8
-60,30,5
-57,28,5
-54,29,6
-46,31,5
-40,30,5
-28,30,6
-17,29,5
-8,27,2
0,28,2
7,28,3
9,28,6
11,29,4
15,29,4
15,28,3
11,27,6
12,27,7
15,28,8
15,27,6
15,27,6
22,26,4
27,26,4
31,28,3
33,29,4
34,26,6
36,26,4
42,26,5
52,24,3
54,24,3
58,28,2
62,26,2
67,24,0
64,24,5
66,22,3
68,22,4
70,19,3
68,21,5
65,25,4
58,25,4
55,25,5
52,24,7
54,23,8
52,23,7
54,28,6
57,28,5
65,27,2
71,26,4
77,25,3
73,27,2
73,26,0
74,26,7
77,25,3
76,27,1
64,25,1
41,24,2
33,28,5
29,28,3
31,28,3
33,26,2
33,26,7
31,31,6
32,28,5
34,24,2
28,25,5
18,27,8
11,27,9
5,26,7
1,26,7
-8,29,8
-12,29,8
-14,30,8
-17,27,6
-22,26,8
-27,26,8
-28,28,4
-29,27,2
-29,26,4
-35,28,7
-36,27,7
-38,28,5
-39,28,4
-37,26,4
-40,29,7
-36,28,4
-37,28,1
-33,29,5
-30,29,5
-27,27,6
-24,26,7
-17,24,7
-16,26,8
-12,24,6
0,23,5
5,27,4
12,25,5
19,24,7
29,25,5
36,26,5
39,25,5
43,27,7
42,27,7
43,26,7
41,27,6
34,26,3
32,27,4
34,27,5
40,26,3
36,27,4
38,27,5
45,26,4
50,28,6
59,29,5
60,27,5
58,27,5
58,27,3
64,25,2
66,22,3
64,24,3
61,26,3
59,25,1
59,26,3
55,29,4
54,28,3
57,26,2
59,27,3
56,25,3
61,24,6
60,26,3
62,27,3
56,25,5
52,25,4
51,26,5
52,26,4
54,27,8
56,28,8
59,28,6
59,26,4
61,27,5
64,27,5
63,27,6
63,27,3
68,26,3
67,25,2
68,22,-1
63,25,0
60,27,1
60,29,3
59,27,4
57,29,7
58,29,6
59,28,4
61,29,4
69,27,7
74,26,5
79,24,3
87,25,6
96,27,8
99,26,6
101,27,3
99,26,1
96,26,5
96,28,5
92,26,4
94,26,3
89,27,6
93,26,5
98,26,4
101,28,3
96,26,0
99,25,-2
99,23,-3
92,24,3
95,25,4
96,25,2
83,27,3
54,28,3
40,27,2
43,28,-2
59,27,4
64,27,6
61,27,3
63,25,2
67,27,3
72,26,2
75,25,1
76,27,1
71,26,2
67,28,0
71,29,0
72,26,2
76,27,0
79,28,3
76,29,5
75,25,5
73,27,3
77,28,4
76,26,2
74,26,2
68,29,0
64,26,2
66,27,2
66,27,3
60,28,3
56,29,3
56,28,2
53,26,2
48,28,4
46,27,2
44,28,2
42,29,3
36,27,0
32,29,2
24,30,4
18,30,3
12,28,3
10,24,5
6,26,2
-2,30,1
-6,27,2
-7,27,0
-7,26,1
-10,28,5
-8,29,3
-1,29,2
-3,30,5
-6,28,4
-4,27,1
-5,29,3
-5,28,5
-4,28,5
0,28,5
4,30,7
9,26,5
13,26,3
15,28,6
18,30,5
17,27,4
19,29,4
19,30,4
17,26,3
18,27,3
22,28,3
24,28,2
28,28,-1
37,29,-1
34,27,-2
30,26,2
31,28,3
35,28,1
37,27,-3
47,30,-7
49,32,-10
49,33,-10
43,29,-2
41,28,-1
39,29,1
39,27,3
40,28,3
40,30,0
44,29,2
45,28,2
40,27,1
36,29,3
39,29,3
41,30,0
46,32,-7
68,36,-28
67,30,-22
43,31,-5
53,31,-2
54,30,-1
58,28,0
68,30,-2
81,27,-4
91,32,-10
113,33,-32
126,34,-37
102,31,-28
91,33,-11
79,31,-1
75,29,-1
68,30,-3
61,29,-4
63,35,-18
83,41,-30
83,39,-29
66,32,-17
55,29,-8
53,27,-3
52,27,-2
49,25,0
45,23,2
32,26,1
17,27,0
6,29,-1
4,29,3
2,27,2
-6,28,2
-7,29,3
-8,28,2
-8,25,3
-10,27,2
-14,28,4
-18,27,6
-20,25,4
-20,26,1
-15,25,3
-11,25,7
-15,29,6
-18,29,8
-19,29,5
-22,27,4
-24,26,8
-26,24,6
-30,25,7
-31,28,11
-29,27,8
-29,26,6
-32,25,6
-31,26,6
-32,27,8
-31,26,8
-30,23,9
-28,24,9
-29,26,7
-32,25,7
-28,27,4
-25,26,8
-27,27,8
-29,27,6
-27,26,5
-23,25,1
-27,25,5
-28,26,6
-32,26,8
-36,26,9
-38,26,8
-38,29,8
-37,28,7
-39,28,6
-39,27,8
-40,25,7
-41,27,7
-38,27,6
-42,26,5
-43,26,6
-41,28,10
-36,27,7
-34,24,8
-34,25,10
-37,25,10
-36,24,9
-32,23,6
-26,25,5
-22,25,5
-21,27,5
-19,27,8
-16,24,5
-11,24,3
-11,27,4
-6,25,3
-5,25,3
-5,25,3
-4,24,2
-1,25,5
-2,25,6
-4,24,9
-6,22,10
-8,24,7
-7,24,6
-6,24,5
-6,25,6
-7,24,6
-12,27,7
-19,28,6
-20,28,4
-16,26,6
-22,23,3
-23,25,5
-24,27,7
-25,26,6
-25,27,8
-28,23,5
-28,27,8
-32,26,6
-34,26,5
-36,26,6
-35,26,7
-38,26,7
-40,27,8
-40,28,9
-42,28,7
-42,28,6
-43,26,4
-39,26,3
-38,26,6
-34,26,6
-35,26,4
-36,25,8
-38,26,6
-40,29,9
-38,28,9
-38,27,8
-36,25,8
-35,24,4
-32,27,7
-28,28,4
-27,26,8
-28,25,7
-26,26,6
-26,26,5
-33,23,7
-54,24,9
-70,27,7
-75,25,6
-70,29,9
-71,30,15
-75,29,9
-77,27,8
-78,27,10
-74,26,10
-70,27,8
-73,28,9
-77,27,10
-77,26,10
-77,28,9
-74,27,9
-60,28,8
-53,26,11
-52,27,10
-50,28,8
-49,29,9
-45,27,9
-41,26,10
-36,27,10
-34,27,12
-30,24,7
-28,26,3
-23,25,5
-24,28,9
-23,28,6
-18,29,7
-16,28,7
-21,27,9
-18,25,8
-17,25,5
-18,26,5
-23,28,8
-20,28,5
-21,28,6
-21,27,7
-20,26,8
-23,24,7
-23,25,9
-24,26,8
-27,26,5
-31,28,5
-32,29,5
-29,28,5
-35,27,6
-41,26,7
-41,25,9
-45,30,8
-50,30,6
-52,27,5
-50,24,3
-53,25,7
-49,26,9
-49,27,6
-49,26,3
-46,29,5
-46,28,6
-44,27,4
-43,26,5
-42,25,7
-40,27,5
-42,29,8
-39,26,6
-38,26,5
-36,26,5
-38,25,5
-40,26,7
-37,25,6
-35,27,6
-38,27,7
-40,28,6
-44,28,8
-42,27,6
-43,27,4
-47,24,4
-50,24,5
-50,25,4
-53,24,3
-53,25,5
-56,25,6
-60,24,5
-58,24,6
-61,26,8
-69,29,9
-72,27,11
-71,27,10
-72,28,8
-73,28,4
-76,27,8
-80,28,6
-82,27,4
-83,27,7
-89,26,9
-92,27,9
-92,28,5
-90,27,6
-85,29,8
-82,28,9
-79,28,7
-75,26,10
-73,29,7
-69,28,4
-64,28,7
-57,29,7
-49,27,8
-47,28,8
-45,28,7
-42,27,8
-36,25,7
-30,26,6
-29,30,4
-29,28,4
-30,27,5
-36,28,6
-39,27,9
-45,27,7
-49,29,7
-47,30,7
-45,29,7
-41,27,5
-41,28,6
-42,29,3
-49,28,4
-50,29,4
-51,28,6
-53,28,5
-69,29,5
-91,28,7
-103,29,6
-102,29,9
-100,28,9
-97,29,4
-98,29,8
-94,30,10
-91,30,7
-87,28,9
-86,31,8
-87,32,8
-85,33,11
-85,32,12
-85,28,6
-81,28,4
-75,28,6
-70,31,6
-63,28,8
-63,30,7
-59,29,8
-52,28,5
-49,27,3
-46,30,6
-48,29,5
-42,31,5
-40,29,5
-36,28,3
-34,28,5
-35,27,7
-35,29,5
-36,29,4
-37,28,5
-40,30,6
-46,32,5
-45,28,5
-46,28,6
-47,31,5
-50,31,6
-53,28,8
-52,29,10
-52,30,7
-56,29,6
-55,26,7
-53,28,7
-52,29,7
-55,30,8
-57,29,9
-55,29,7
-52,26,6
-56,26,4
-59,30,5
-58,30,9
-59,30,9
-60,29,8
-60,28,10
-63,28,8
-61,29,3
-58,27,3
-56,31,8
-54,30,9
-50,28,8
-47,29,6
-45,31,4
-44,30,4
-36,28,4
-27,28,7
-22,29,7
-19,30,6
-15,30,4
-11,28,4
-9,28,4
-8,26,4
-2,28,5
-3,28,3
-1,26,3
0,25,6
-1,25,7
5,28,1
11,25,1
11,26,5
11,27,5
10,27,6
17,27,8
15,26,4
18,26,2
17,27,5
21,27,7
21,26,6
21,25,7
17,27,8
22,28,5
24,28,5
23,27,3
23,28,6
27,30,4
24,29,7
23,27,7
22,28,5
24,25,5
24,27,4
25,27,4
19,27,6
17,26,7
14,28,7
17,28,6
12,27,5
9,26,4
4,26,5
4,26,2
1,26,5
3,29,8
5,24,3
2,24,5
1,26,6
1,27,6
-4,26,4
-6,28,4
-7,28,6
-7,28,4
-8,28,3
-9,27,3
-2,25,4
1,26,5
2,27,5
7,28,5
12,25,4
16,27,4
22,27,6
26,26,3
28,26,4
32,27,1
31,25,2
24,27,4
29,28,5
26,26,5
29,26,9
37,25,10
45,24,8
49,23,5
53,25,7
52,28,6
55,26,5
55,28,7
60,28,6
62,28,8
63,26,7
51,23,3
32,24,4
27,27,3
33,27,6
39,27,7
44,29,3
48,28,3
54,28,4
61,29,4
69,26,6
65,24,4
67,25,3
70,28,6
72,25,2
73,26,2
74,26,2
77,25,4
78,24,2
75,25,2
73,23,1
75,25,3
72,26,2
67,25,1
64,23,2
64,23,3
61,25,5
58,27,4
55,28,1
50,29,3
53,27,5
51,28,5
56,29,3
54,27,4
52,26,3
56,27,5
56,28,3
58,27,3
58,27,5
58,28,6
59,25,4
59,27,5
58,25,5
57,26,5
55,26,3
47,27,4
47,26,6
48,24,5
47,28,5
48,28,2
47,28,5
43,27,8
42,27,7
43,28,1
43,27,1
45,25,2
47,27,4
49,25,4
50,25,6
52,27,5
54,28,3
60,25,3
58,27,2
56,26,4
60,26,4
62,27,2
60,26,3
57,25,1
61,30,4
63,29,4
62,28,2
60,28,3
59,27,3
58,23,2
56,25,5
52,23,5
52,27,1
51,28,4
54,27,4
58,26,0
59,26,4
60,28,3
63,26,3
65,29,5
61,30,5
55,30,5
52,31,5
55,29,0
55,28,2
59,27,5
67,24,5
74,25,4
80,25,1
84,24,2
88,25,1
93,26,2
101,27,4
108,27,1
113,26,1
111,25,0
116,26,-1
113,26,2
112,23,1
110,24,2
106,26,1
101,26,0
94,27,0
90,26,3
88,24,6
82,29,2
75,26,2
64,26,2
62,27,1
64,29,3
58,28,1
57,29,2
57,29,5
54,25,5
52,24,3
47,27,2
44,27,2
39,28,1
37,28,2
36,28,-1
39,29,1
40,27,3
44,25,3
52,24,2
54,28,2
57,27,4
55,26,2
48,28,-1
35,31,2
27,31,1
30,29,4
35,29,3
33,30,5
37,32,3
39,30,3
48,30,0
49,31,0
47,32,-1
45,33,-3
51,32,-9
74,31,-24
69,32,-20
46,31,-6
25,28,2
13,31,2
16,33,-2
20,29,-1
26,29,-2
36,30,-6
44,30,-12
57,29,-24
52,31,-22
39,30,-8
31,28,0
23,26,-1
18,26,2
15,27,1
14,27,1
15,28,2
10,28,1
9,29,3
8,30,1
6,26,0
6,26,0
8,26,1
9,28,-1
12,29,-13
33,34,-33
42,29,-25
38,26,-5
19,28,-1
10,26,3
6,26,5
5,30,6
6,30,5
11,28,4
20,24,1
28,24,4
34,25,18
71,29,9
113,31,-25
103,32,-26
83,31,-14
60,29,0
43,27,4
32,27,4
28,26,6
25,26,3
19,27,1
11,26,3
14,26,2
16,26,4
28,22,8
50,23,11
88,30,-5
104,30,-13
90,28,-9
77,29,-1
71,26,-2
63,25,-1
66,27,2
71,29,1
76,28,-2
79,27,-5
81,25,-8
73,28,-9
63,31,-9
47,29,-8
28,29,-1
18,27,6
14,27,7
5,30,3
2,30,6
-1,29,6
-3,27,7
-3,30,3
-5,28,3
-6,28,5
-6,26,4
